Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
1305	13.54	8.48	Neural Network (Specific Model)	11	0.891	5373	277.41212121212124	461362	0.5	495	88	10320	None
131	47.18	30.4	Neural Network (Specific Model)	11	0.889	3431	271.03923019985194	2467012	0.44	2702	745	6156	None
1313	7.28	1.32	Neural Network (Specific Model)	11	0.812	2541	188.67477203647417	228872	0.57	329	88	4363	None
1318	4.63	0.04	Neural Network (Specific Model)	11	0.954	5601	1020.5106382978723	301567	0.44	94	56	7995	None
1320	7.64	1.89	Neural Network (Specific Model)	11	0.849	5113	312.996282527881	296919	0.58	269	61	9184	None
1338	9.33	0.03	Neural Network (Specific Model)	11	0.889	2948	233.4858044164038	249134	0.57	317	86	5156	None
1339	8.57	1.05	Neural Network (Specific Model)	11	0.886	2447	233.69175627240142	220192	0.59	279	86	4922	None
1348	6.58	0.22	Neural Network (Specific Model)	11	0.916	2908	234.8769716088328	242436	0.55	317	85	4914	None
1354	8.21	1.36	Neural Network (Specific Model)	11	0.876	2634	231.7158273381295	220352	0.6	278	85	3446	None
137	46.82	28.22	Gradient Boost (General Model)	11	0.901	2911	255.39006860503105	2596988	0.48	3061	894	5568	None
1371	10.06	0.26	Neural Network (Specific Model)	11	0.901	3070	262.48979591836735	256546	0.56	294	84	5094	None
1381	5.67	0.0	Neural Network (Specific Model)	11	0.898	3457	261.978125	278869	0.32	320	83	5781	None
1384	5.7	0.38	Neural Network (Specific Model)	11	0.878	3857	260.8453038674033	321949	0.4	362	83	6023	None
1386	6.14	1.25	Neural Network (Specific Model)	11	0.908	2619	280.0300429184549	215195	0.42	233	83	4041	None
1391	9.46	2.43	Neural Network (Specific Model)	11	0.878	7859	273.8530066815145	419061	0.4	449	56	10495	None
1401	8.22	1.35	Neural Network (Specific Model)	11	0.861	3613	266.6457680250784	295977	0.59	319	82	6274	None
1402	16.54	7.31	Neural Network (Specific Model)	11	0.861	15856	278.5337620578778	901957	0.51	933	61	22551	None
1406	8.19	0.01	Neural Network (Specific Model)	11	0.803	5768	256.33644859813086	306725	0.51	321	57	9774	None
1444	12.44	5.83	Neural Network (Specific Model)	11	0.898	6797	282.3566666666667	282391	0.37	300	41	9780	None
1448	9.21	5.68	Neural Network (Specific Model)	11	0.844	3637	237.797507788162	270942	0.6	321	79	5182	None
1456	6.24	0.62	Neural Network (Specific Model)	11	0.9	2995	256.30882352941177	231391	0.35	272	79	4637	None
1482	40.1	5.42	Gradient Boost (General Model)	11	0.902	27753	243.8392026578073	1216136	0.45	1505	46	51755	Low confidence prediction - substantial (59%) disagreement between completeness prediction models
1506	9.07	1.96	Neural Network (Specific Model)	11	0.89	5402	322.35945945945946	401103	0.44	370	76	9582	None
1510	15.42	3.79	Neural Network (Specific Model)	11	0.908	4345	341.84229390681	314780	0.57	279	76	5961	None
1529	25.88	20.57	Neural Network (Specific Model)	11	0.927	11178	305.6807453416149	795566	0.31	805	75	16050	None
1530	6.91	2.1	Neural Network (Specific Model)	11	0.839	3104	229.11439114391143	221588	0.42	271	75	4318	None
1534	10.85	8.6	Neural Network (Specific Model)	11	0.884	15168	308.96948682385573	755109	0.59	721	52	33022	None
1541	7.0	1.97	Neural Network (Specific Model)	11	0.934	5001	336.8	372460	0.36	345	74	8742	None
1544	9.57	1.24	Neural Network (Specific Model)	11	0.879	3691	282.91289198606273	276456	0.42	287	74	6850	None
1545	5.76	0.07	Neural Network (Specific Model)	11	0.851	4854	242.23170731707316	209353	0.57	246	47	7479	None
1548	12.96	2.84	Neural Network (Specific Model)	11	0.886	8990	338.4238178633976	653680	0.4	571	74	14152	None
1552	7.54	0.46	Neural Network (Specific Model)	11	0.926	4458	336.7293729372937	330089	0.41	303	74	7207	None
1562	15.22	5.66	Neural Network (Specific Model)	11	0.936	18907	336.535960591133	1089763	0.44	1015	52	52109	None
1564	12.76	5.38	Neural Network (Specific Model)	11	0.931	6915	301.26623376623377	447308	0.36	462	73	10240	None
1567	20.83	3.33	Neural Network (Specific Model)	11	0.888	15731	316.06821480406387	734378	0.43	689	47	30980	None
158	44.08	25.32	Gradient Boost (General Model)	11	0.918	4237	312.71035108958836	3371413	0.47	3304	802	7192	None
1588	11.75	2.17	Neural Network (Specific Model)	11	0.883	5615	282.5242718446602	394455	0.6	412	72	8234	None
1591	11.85	2.55	Neural Network (Specific Model)	11	0.884	11752	303.6849315068493	825754	0.41	803	72	17042	None
1608	8.84	2.48	Neural Network (Specific Model)	11	0.929	7809	340.05725971370146	535733	0.43	489	71	13245	None
1631	22.76	3.08	Neural Network (Specific Model)	11	0.899	10282	341.48776223776224	651201	0.59	572	70	32839	None
1632	7.65	0.11	Neural Network (Specific Model)	11	0.899	3352	241.62989323843416	226024	0.44	281	70	6702	None
1644	6.53	0.41	Neural Network (Specific Model)	11	0.914	3800	264.97058823529414	265400	0.56	306	70	6589	None
1668	9.51	0.72	Neural Network (Specific Model)	11	0.908	5898	343.0657142857143	396169	0.43	350	69	9374	None
171	47.02	25.53	Neural Network (Specific Model)	11	0.874	5062	263.2808065720687	3622088	0.4	4017	748	8750	None
1731	17.41	0.03	Neural Network (Specific Model)	11	0.855	7797	302.5806451612903	361799	0.39	341	49	11030	None
1742	19.86	0.0	Neural Network (Specific Model)	11	0.919	16723	322.7974683544304	747544	0.47	711	45	34604	None
1747	9.86	0.5	Neural Network (Specific Model)	11	0.901	7044	320.1788235294118	452087	0.41	425	66	11367	None
1749	8.24	0.76	Neural Network (Specific Model)	11	0.886	4356	252.86011904761904	286380	0.5	336	66	6319	None
1755	5.8	3.73	Neural Network (Specific Model)	11	0.901	10917	343.6302729528536	459902	0.48	403	42	23426	None
1766	5.18	0.31	Neural Network (Specific Model)	11	0.897	3334	273.4811715481172	218383	0.48	239	65	4919	None
1770	6.3	0.17	Neural Network (Specific Model)	11	0.907	5248	380.46096654275095	338036	0.38	269	65	7438	None
179	32.92	14.0	Neural Network (Specific Model)	11	0.909	3279	265.0035005834306	1496185	0.44	1714	478	4844	None
1796	8.72	0.22	Neural Network (Specific Model)	11	0.894	3824	265.18283582089555	237957	0.42	268	64	5599	None
1812	3.47	0.12	Neural Network (Specific Model)	11	0.957	3485	377.0628571428571	206684	0.43	175	63	4674	None
1815	78.74	36.02	Gradient Boost (General Model)	11	0.91	43155	300.9421593830334	1540679	0.28	1556	41	59546	None
1820	7.32	0.13	Neural Network (Specific Model)	11	0.859	7167	297.3801916932907	324308	0.43	313	45	13376	None
1843	8.45	0.19	Neural Network (Specific Model)	11	0.922	3414	277.2723404255319	211552	0.5	235	62	4724	None
1858	23.23	0.0	Neural Network (Specific Model)	11	0.881	18552	332.5945945945946	668924	0.58	592	39	39808	None
1869	15.85	3.3	Neural Network (Specific Model)	11	0.883	12314	308.153642384106	788685	0.57	755	61	30223	None
1874	12.81	0.68	Neural Network (Specific Model)	11	0.927	5616	295.6993243243243	282809	0.42	296	49	9821	None
1877	5.91	1.27	Neural Network (Specific Model)	11	0.917	5349	288.90582959641256	210375	0.63	223	39	8709	None
1880	15.48	2.84	Neural Network (Specific Model)	11	0.877	10920	277.96501457725947	649828	0.36	686	60	18113	None
1919	11.91	1.07	Neural Network (Specific Model)	11	0.922	6186	322.19135802469134	338581	0.6	324	59	11415	None
1924	17.62	5.84	Neural Network (Specific Model)	11	0.896	13222	285.3921085080148	773494	0.53	811	59	30467	None
1940	12.58	4.98	Neural Network (Specific Model)	11	0.899	18024	287.903785488959	607119	0.34	634	34	29473	None
1942	10.62	0.02	Neural Network (Specific Model)	11	0.922	6918	340.7354260089686	247049	0.44	223	37	13727	None
1944	11.29	0.68	Neural Network (Specific Model)	11	0.892	10479	286.3993399339934	582239	0.49	606	58	16306	None
1959	9.48	0.56	Neural Network (Specific Model)	11	0.868	6398	276.2956989247312	354420	0.46	372	58	8674	None
199	16.78	107.28	Neural Network (Specific Model)	11	0.892	39179	330.8792747641509	15081704	0.43	13568	441	59177	None
1993	4.65	0.02	Neural Network (Specific Model)	11	0.945	4235	383.98	243587	0.45	200	57	6334	None
226	40.66	41.39	Gradient Boost (General Model)	11	0.892	28364	327.79014598540147	7837435	0.54	7124	309	59277	None
23	0.0	77.61	Neural Network (Specific Model)	11	0.864	6882	311.9578845002992	14453788	0.57	13368	2187	12635	None
238	29.99	9.15	Neural Network (Specific Model)	11	0.893	2667	236.52276559865092	1409750	0.51	1779	523	4828	None
24	83.96	60.61	Neural Network (Specific Model)	11	0.887	2596	241.64657255500444	6409455	0.45	7863	2476	4474	None
243	52.92	31.13	Gradient Boost (General Model)	11	0.897	9060	311.3395104895105	2974282	0.43	2860	330	17072	None
248	49.27	27.85	Gradient Boost (General Model)	11	0.883	5424	288.6180613090307	2365443	0.59	2414	448	9372	None
256	26.71	12.34	Neural Network (Specific Model)	11	0.886	5983	273.02441860465115	2380089	0.48	2580	408	12852	None
258	52.29	90.74	Neural Network (Specific Model)	11	0.885	30193	365.08375036797173	8396812	0.6	6794	315	59013	Low confidence prediction - substantial (32%) disagreement between completeness prediction models
268	49.29	26.72	Gradient Boost (General Model)	11	0.899	7286	341.46054054054053	2107693	0.48	1850	296	14649	None
282	39.77	14.35	Neural Network (Specific Model)	11	0.904	4987	318.6676300578035	1825374	0.44	1730	379	8101	None
294	42.77	38.42	Neural Network (Specific Model)	11	0.878	15415	334.12	4019493	0.44	3525	259	56171	None
297	24.35	2.67	Neural Network (Specific Model)	11	0.924	3211	287.9360632183908	1298578	0.4	1392	415	5430	None
30	72.59	76.83	Neural Network (Specific Model)	11	0.915	4546	283.6774592189817	7511152	0.39	8092	1751	8840	None
305	24.77	14.46	Neural Network (Specific Model)	11	0.929	2914	286.09190887666927	1173627	0.62	1273	402	5882	None
306	28.42	8.88	Neural Network (Specific Model)	11	0.886	5399	268.35301668806164	2116723	0.35	2337	402	9106	None
312	77.21	47.64	Gradient Boost (General Model)	11	0.902	11883	298.0679117147708	2914973	0.47	2945	278	33769	None
334	21.09	11.36	Neural Network (Specific Model)	11	0.886	2458	244.47495527728086	923960	0.57	1118	374	3706	None
339	61.56	42.59	Gradient Boost (General Model)	11	0.874	7602	251.08726567550096	2660877	0.28	3094	366	16436	None
341	79.75	26.71	Gradient Boost (General Model)	11	0.863	21574	363.7473576542789	3704138	0.52	2933	214	58536	None
356	28.08	16.39	Neural Network (Specific Model)	11	0.901	2706	244.28679653679654	750525	0.54	924	272	5362	None
360	21.34	8.33	Neural Network (Specific Model)	11	0.924	2701	301.5478443743428	930072	0.45	951	346	4392	None
367	13.6	1.35	Neural Network (Specific Model)	11	0.939	2450	316.7039274924471	669133	0.44	662	270	4123	None
372	77.48	67.31	Gradient Boost (General Model)	11	0.902	39353	322.06641053787047	5844529	0.46	5466	211	59816	None
375	19.52	5.58	Neural Network (Specific Model)	11	0.906	3615	228.99341672152732	1147784	0.56	1519	329	6139	None
38	0.52	102.71	Neural Network (Specific Model)	11	0.885	12361	327.1493803359956	20105390	0.57	18155	1757	31829	None
382	24.78	3.98	Neural Network (Specific Model)	11	0.9	2376	233.18485742379548	789256	0.62	1017	322	3782	None
384	90.38	74.86	Gradient Boost (General Model)	11	0.886	21148	323.9281587540819	4360165	0.47	3981	225	59709	None
385	35.21	10.16	Neural Network (Specific Model)	11	0.918	4744	310.39822404371586	1483092	0.44	1464	317	7621	None
391	18.08	2.83	Neural Network (Specific Model)	11	0.91	2421	250.0107411385607	764797	0.43	931	312	4066	None
404	61.75	26.79	Gradient Boost (General Model)	11	0.921	4540	286.5572574762947	1277467	0.26	1371	300	7203	None
411	93.55	71.26	Gradient Boost (General Model)	11	0.895	24031	289.994926199262	4207807	0.29	4336	189	59073	None
43	13.84	96.59	Neural Network (Specific Model)	11	0.869	13026	307.54707748561594	19703206	0.38	18597	1515	31234	None
434	10.55	0.92	Neural Network (Specific Model)	11	0.913	2987	217.83855981416957	612712	0.52	861	206	5400	None
439	21.67	4.2	Neural Network (Specific Model)	11	0.884	2669	247.3077790304397	742784	0.42	887	278	4890	None
446	18.45	12.63	Neural Network (Specific Model)	11	0.893	2586	275.31111111111113	706230	0.5	765	275	4189	None
449	12.21	3.01	Neural Network (Specific Model)	11	0.892	2411	235.60339943342777	557920	0.36	706	229	3920	None
450	88.92	52.59	Gradient Boost (General Model)	11	0.915	35062	390.17844411826377	6095974	0.43	4769	185	59016	None
451	24.36	21.47	Neural Network (Specific Model)	11	0.877	8249	368.2818991097923	1271577	0.59	1011	156	17293	None
457	23.56	15.02	Neural Network (Specific Model)	11	0.877	4113	262.3931623931624	1048640	0.59	1170	266	7344	None
458	30.91	18.73	Neural Network (Specific Model)	11	0.894	7261	307.52902875746065	1899502	0.43	1843	266	11205	None
459	24.55	3.46	Neural Network (Specific Model)	11	0.869	2466	233.2188995215311	671615	0.4	836	266	4848	None
461	21.71	3.66	Neural Network (Specific Model)	11	0.845	4551	225.34072580645162	1186282	0.34	1488	265	8305	None
463	10.61	4.06	Neural Network (Specific Model)	11	0.907	2611	281.8716216216216	689105	0.57	740	264	4586	None
478	18.82	6.02	Neural Network (Specific Model)	11	0.901	7433	270.2801867911941	1345147	0.33	1499	198	11841	None
489	64.15	29.94	Neural Network (Specific Model)	11	0.894	16670	306.5273851590106	3487298	0.58	3396	214	53673	None
500	24.97	18.08	Neural Network (Specific Model)	11	0.893	5250	270.3059087509349	1211079	0.45	1337	243	9247	None
501	48.12	14.73	Gradient Boost (General Model)	11	0.914	12061	360.4309647602542	2044446	0.49	1731	167	41189	None
507	22.62	5.1	Neural Network (Specific Model)	11	0.889	2492	264.6345864661654	592352	0.42	665	236	3899	None
515	15.49	4.27	Neural Network (Specific Model)	11	0.891	4115	238.0527704485488	908076	0.51	1137	232	6547	None
539	31.5	8.66	Neural Network (Specific Model)	11	0.873	3988	238.46763285024156	846742	0.62	1035	220	7471	None
541	15.62	5.95	Neural Network (Specific Model)	11	0.807	3458	231.50175438596492	732510	0.39	855	219	6599	None
543	18.69	1.09	Neural Network (Specific Model)	11	0.912	5633	274.9613733905579	631273	0.61	699	122	11435	None
548	11.76	2.48	Neural Network (Specific Model)	11	0.844	2345	220.43222891566265	519297	0.45	664	216	3440	None
549	22.9	0.9	Neural Network (Specific Model)	11	0.902	2754	262.31462333825704	589999	0.34	677	215	4870	None
557	18.57	12.34	Neural Network (Specific Model)	11	0.876	3476	270.227959697733	733175	0.6	794	214	6851	None
566	45.9	15.44	Gradient Boost (General Model)	11	0.882	10331	281.0806666666667	1431627	0.27	1500	142	20802	None
574	13.59	7.02	Neural Network (Specific Model)	11	0.909	2584	274.5983193277311	537670	0.45	595	207	4457	None
590	66.33	39.39	Gradient Boost (General Model)	11	0.886	26143	330.2952074103907	2772936	0.58	2483	114	56618	None
591	23.89	5.19	Neural Network (Specific Model)	11	0.903	6626	362.08357771260995	818567	0.41	682	127	8840	None
593	11.04	1.27	Neural Network (Specific Model)	11	0.883	2431	223.11349693251535	492311	0.52	652	200	3912	None
596	13.87	8.04	Neural Network (Specific Model)	11	0.917	4806	321.7136563876652	953570	0.49	908	198	8422	None
597	11.39	4.14	Neural Network (Specific Model)	11	0.893	2358	245.23589743589744	480578	0.42	585	199	3806	None
601	14.42	2.55	Neural Network (Specific Model)	11	0.826	2297	224.24479166666666	467897	0.4	576	198	3424	None
603	18.94	13.21	Neural Network (Specific Model)	11	0.881	4741	322.54076738609115	915234	0.45	834	197	7264	None
62	99.28	104.05	Gradient Boost (General Model)	11	0.898	16473	308.1211232449298	16470552	0.62	16025	1091	59565	None
631	54.52	60.74	Gradient Boost (General Model)	11	0.862	28502	328.02986087546657	3360740	0.54	2947	127	58293	None
642	7.87	0.89	Neural Network (Specific Model)	11	0.886	3416	194.50282485875707	462501	0.54	708	144	5654	None
65	59.39	92.13	Neural Network (Specific Model)	11	0.91	22858	389.25654623798476	23197062	0.43	18102	1085	57688	None
650	9.46	0.03	Neural Network (Specific Model)	11	0.917	2722	291.2450980392157	485147	0.42	510	180	4385	None
653	70.51	46.73	Gradient Boost (General Model)	11	0.896	27034	327.87301587301585	2486091	0.59	2268	115	58177	None
658	13.93	3.77	Neural Network (Specific Model)	11	0.915	3060	248.62519201228878	529280	0.43	651	178	4843	None
660	21.62	16.98	Neural Network (Specific Model)	11	0.872	3600	267.9810495626822	631703	0.56	686	178	8911	None
670	11.99	4.25	Neural Network (Specific Model)	11	0.929	4757	372.2469879518072	597953	0.44	498	128	8423	None
675	13.2	7.02	Neural Network (Specific Model)	11	0.882	3800	244.01092896174865	606163	0.37	732	173	6186	None
677	21.86	4.78	Neural Network (Specific Model)	11	0.91	10618	417.3439878234399	1806010	0.44	1314	172	22437	None
678	38.1	18.81	Neural Network (Specific Model)	11	0.846	11306	317.10945709281964	1281041	0.53	1142	117	18674	None
680	13.73	3.24	Neural Network (Specific Model)	11	0.886	2447	231.8159292035398	442524	0.58	565	171	4546	None
682	25.37	8.25	Neural Network (Specific Model)	11	0.88	9783	293.3154523618895	1247577	0.5	1249	135	16293	None
686	79.57	57.5	Gradient Boost (General Model)	11	0.896	29749	317.84293819050464	3561380	0.34	3349	128	59542	None
698	16.01	14.45	Neural Network (Specific Model)	11	0.913	8770	327.3044906900329	979571	0.49	913	114	14975	None
700	13.74	4.36	Neural Network (Specific Model)	11	0.898	5311	315.66987179487177	656714	0.42	624	125	9199	None
704	13.18	2.04	Neural Network (Specific Model)	11	0.847	3343	245.50079239302696	546547	0.55	631	167	6766	None
712	16.13	9.68	Neural Network (Specific Model)	11	0.897	4085	252.75294117647059	644842	0.62	765	165	6671	None
715	12.17	1.63	Neural Network (Specific Model)	11	0.876	5991	231.45844748858448	863942	0.4	1095	146	11075	None
724	29.63	35.86	Neural Network (Specific Model)	11	0.906	29576	336.05023923444975	2322799	0.57	2090	94	59489	None
725	58.58	7.6	Gradient Boost (General Model)	11	0.91	23824	311.69284994964755	2035020	0.56	1986	92	59438	None
727	8.3	0.67	Neural Network (Specific Model)	11	0.933	2685	317.54028436018956	430474	0.42	422	163	3798	None
742	13.78	8.26	Neural Network (Specific Model)	11	0.886	2932	277.51950718685833	456938	0.43	487	160	4431	None
744	69.39	39.35	Gradient Boost (General Model)	11	0.887	37922	263.930383480826	3016817	0.47	3390	89	59843	None
752	40.35	1.56	Gradient Boost (General Model)	11	0.876	6507	277.06666666666666	653241	0.52	690	112	11659	None
761	9.91	1.11	Neural Network (Specific Model)	11	0.918	7696	226.8020202020202	732181	0.51	990	96	13522	None
763	18.63	2.31	Neural Network (Specific Model)	11	0.916	2475	250.80421052631579	389153	0.47	475	156	3812	None
765	16.22	4.59	Neural Network (Specific Model)	11	0.907	3299	284.6266416510319	501012	0.42	533	156	4882	None
772	9.86	1.2	Neural Network (Specific Model)	11	0.884	2402	214.5984251968504	368872	0.4	508	154	3334	None
779	16.06	4.07	Neural Network (Specific Model)	11	0.871	5709	264.33441910966343	836322	0.56	921	153	9441	None
789	9.59	0.22	Neural Network (Specific Model)	11	0.846	2547	227.1530612244898	393250	0.54	490	151	4336	None
791	13.66	1.26	Neural Network (Specific Model)	11	0.882	4960	251.57522123893804	578589	0.37	678	120	8639	None
798	10.98	3.03	Neural Network (Specific Model)	11	0.892	2519	228.42558139534884	329591	0.57	430	126	5332	None
807	29.08	14.08	Neural Network (Specific Model)	11	0.868	9672	304.19370460048424	867473	0.37	826	94	12677	None
809	3.47	32.88	Neural Network (Specific Model)	11	0.844	15771	306.86471067644663	1336185	0.53	1227	84	33958	None
828	11.79	0.98	Neural Network (Specific Model)	11	0.899	2319	245.22062350119904	340240	0.45	417	143	3805	None
829	8.28	0.44	Neural Network (Specific Model)	11	0.873	2534	224.46451612903226	357372	0.49	465	143	3843	None
835	25.84	9.75	Neural Network (Specific Model)	11	0.92	13665	404.14274193548385	1632812	0.42	1240	121	25902	None
841	10.64	0.19	Neural Network (Specific Model)	11	0.874	3117	221.0720562390158	430528	0.6	569	140	5328	None
842	18.86	2.94	Neural Network (Specific Model)	11	0.886	6678	271.93954918032784	896878	0.4	976	140	10009	None
856	10.72	5.36	Neural Network (Specific Model)	11	0.886	3633	246.2568493150685	486056	0.59	584	138	5912	None
868	27.62	12.63	Neural Network (Specific Model)	11	0.872	9479	300.0268398268398	1189247	0.57	1155	135	16761	None
880	8.02	0.18	Neural Network (Specific Model)	11	0.83	2470	250.46883468834687	333295	0.4	369	133	4174	None
881	18.34	13.31	Neural Network (Specific Model)	11	0.896	6529	301.4148148148148	680740	0.37	675	106	9867	None
888	6.66	0.11	Neural Network (Specific Model)	11	0.899	2539	253.8765743073048	335516	0.43	397	132	4068	None
890	14.48	3.62	Neural Network (Specific Model)	11	0.904	4166	290.2841726618705	534417	0.48	556	131	7106	None
892	41.44	15.3	Neural Network (Specific Model)	11	0.895	31246	364.356864654333	2504578	0.43	2054	86	59996	None
893	37.4	11.36	Neural Network (Specific Model)	11	0.916	4734	300.9553429027113	616726	0.27	627	130	8907	None
92	42.7	29.8	Gradient Boost (General Model)	11	0.89	4794	278.0983606557377	4788420	0.4	5124	1015	9843	None
923	8.04	0.0	Neural Network (Specific Model)	11	0.855	2354	218.92768079800499	307078	0.43	401	127	3438	None
924	7.0	0.34	Neural Network (Specific Model)	11	0.877	2676	265.9247311827957	337948	0.41	372	127	4288	None
938	9.63	2.26	Neural Network (Specific Model)	11	0.905	3572	325.9697732997481	428560	0.49	397	124	5001	None
944	22.2	10.62	Neural Network (Specific Model)	11	0.863	3894	302.7816091954023	457450	0.51	435	123	8567	None
