Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
131	28.85	4.08	Neural Network (Specific Model)	11	0.871	8136	243.87764182424917	1503996	0.36	1798	223	24683	None
132	61.56	1.25	Gradient Boost (General Model)	11	0.879	10066	296.4421315570358	1213495	0.41	1201	139	25851	None
133	11.66	0.1	Neural Network (Specific Model)	11	0.913	2500	261.81538461538463	390693	0.64	455	153	3476	None
136	51.04	3.42	Neural Network (Specific Model)	11	0.883	10565	315.55828220858893	1221209	0.42	1141	154	36676	None
138	18.33	1.11	Neural Network (Specific Model)	11	0.895	2500	251.77165354330708	427423	0.39	508	150	6169	None
141	72.13	33.15	Neural Network (Specific Model)	11	0.906	15967	290.9341645885287	1928712	0.31	2005	135	44460	None
142	60.27	0.72	Gradient Boost (General Model)	11	0.916	9587	286.35057471264366	1139620	0.34	1218	137	24132	None
143	16.77	5.23	Neural Network (Specific Model)	11	0.894	4368	305.0859671302149	808485	0.44	791	206	13495	None
144	11.24	0.12	Neural Network (Specific Model)	11	0.904	2715	262.57244655581945	366114	0.51	421	122	6126	None
145	53.25	0.18	Neural Network (Specific Model)	11	0.878	11028	290.63938973647714	1428927	0.56	1442	146	35334	None
147	10.8	0.56	Neural Network (Specific Model)	11	0.935	2500	291.2758620689655	568122	0.44	609	201	10902	None
149	48.83	0.65	Neural Network (Specific Model)	11	0.893	12243	289.6364238410596	1464749	0.46	1510	136	30195	None
15	85.57	82.96	Neural Network (Specific Model)	11	0.849	10661	269.4892931392931	9135995	0.44	9620	967	46596	None
150	10.91	3.6	Neural Network (Specific Model)	11	0.87	9090	249.0483870967742	1005186	0.49	1178	120	21989	None
151	11.74	1.19	Neural Network (Specific Model)	11	0.859	3013	259.1550561797753	401979	0.63	445	132	5690	None
152	23.66	5.23	Neural Network (Specific Model)	11	0.9	2500	251.365988909427	452556	0.44	541	166	6972	None
156	11.22	0.39	Neural Network (Specific Model)	11	0.884	2958	266.13843888070693	612197	0.38	679	192	9149	None
157	10.84	1.44	Neural Network (Specific Model)	11	0.911	2689	297.9173838209983	569326	0.44	581	186	7927	None
158	11.83	0.25	Neural Network (Specific Model)	11	0.85	4114	259.9552845528455	675806	0.57	738	182	12238	None
159	30.86	1.33	Neural Network (Specific Model)	11	0.915	7469	291.29477196885426	857542	0.6	899	153	31348	None
16	64.33	42.72	Neural Network (Specific Model)	11	0.909	4648	303.52311475409834	6100342	0.44	6100	1447	22945	None
160	24.74	5.41	Neural Network (Specific Model)	11	0.908	3656	264.69009584664536	546206	0.39	626	151	12067	None
162	9.45	1.69	Neural Network (Specific Model)	11	0.879	4394	264.91013071895424	552474	0.48	612	138	10344	None
163	15.55	11.72	Neural Network (Specific Model)	11	0.894	10497	261.2309236947791	1305619	0.51	1494	132	22846	None
164	71.52	1.68	Neural Network (Specific Model)	11	0.897	11746	287.2020117351215	1143237	0.56	1193	119	28333	None
165	9.73	0.78	Neural Network (Specific Model)	11	0.936	3798	331.1659663865546	504123	0.51	476	141	9735	None
166	53.49	9.42	Neural Network (Specific Model)	11	0.882	12827	259.1550995775498	1455598	0.32	1657	132	44740	None
167	37.94	1.51	Neural Network (Specific Model)	11	0.91	9937	316.53367875647666	1005000	0.36	965	113	28977	None
168	7.16	0.37	Neural Network (Specific Model)	11	0.919	2500	280.49620253164557	360982	0.48	395	125	6695	None
169	18.45	2.0	Neural Network (Specific Model)	11	0.891	6173	296.81072210065645	911649	0.43	914	175	21310	None
171	60.99	0.34	Neural Network (Specific Model)	11	0.793	13266	296.8345498783455	1381981	0.51	1233	124	38266	None
172	12.2	0.02	Neural Network (Specific Model)	11	0.882	3134	282.46437346437347	390405	0.39	407	120	8946	None
173	49.97	0.33	Neural Network (Specific Model)	11	0.876	10675	319.1180237877402	1193751	0.64	1093	119	24182	None
175	67.52	4.11	Gradient Boost (General Model)	11	0.914	12262	287.39063761097657	1165615	0.34	1239	112	29651	None
178	54.81	1.67	Neural Network (Specific Model)	11	0.937	10829	297.7082066869301	938867	0.33	987	115	36738	None
179	19.72	5.02	Neural Network (Specific Model)	11	0.905	2500	272.36704119850185	481082	0.43	534	168	7293	None
180	10.81	0.33	Neural Network (Specific Model)	11	0.865	2890	240.14163090128756	580609	0.44	699	169	12063	None
181	31.31	0.5	Neural Network (Specific Model)	11	0.873	13072	285.7715517241379	909411	0.56	928	89	35861	None
184	9.06	1.41	Neural Network (Specific Model)	11	0.908	3996	263.8664047151277	443015	0.52	509	121	9593	None
186	12.34	2.61	Neural Network (Specific Model)	11	0.849	3417	216.091796875	389744	0.39	512	114	11118	None
189	8.08	0.07	Neural Network (Specific Model)	11	0.874	2500	259.06542056074767	284528	0.52	321	111	3821	None
19	91.96	94.37	Neural Network (Specific Model)	11	0.871	11123	295.48764342453666	6905018	0.58	6798	759	31319	None
192	8.48	0.14	Neural Network (Specific Model)	11	0.915	2500	273.1760869565217	410937	0.47	460	154	6430	None
193	8.96	0.33	Neural Network (Specific Model)	11	0.901	2500	253.71694214876032	407839	0.44	484	152	5967	None
194	9.66	0.51	Neural Network (Specific Model)	11	0.919	2500	292.76385542168674	396402	0.45	415	151	4625	None
195	7.81	0.78	Neural Network (Specific Model)	11	0.914	2500	356.35038363171356	456764	0.4	391	151	7308	None
196	52.75	16.26	Neural Network (Specific Model)	11	0.895	12376	274.2002810962755	1305176	0.38	1423	114	40449	None
199	36.33	0.89	Neural Network (Specific Model)	11	0.849	12160	285.73984526112184	1042840	0.28	1034	95	33325	None
20	93.03	80.79	Neural Network (Specific Model)	11	0.9	10256	284.98818416406357	6979601	0.37	7363	867	44387	None
200	9.62	1.07	Neural Network (Specific Model)	11	0.934	3408	338.491452991453	508427	0.45	468	148	12179	None
201	43.94	0.68	Neural Network (Specific Model)	11	0.883	13947	292.55025996533794	1144381	0.28	1154	97	31116	None
202	11.84	0.69	Neural Network (Specific Model)	11	0.905	4306	280.44444444444446	534101	0.37	576	143	9595	None
203	10.93	0.44	Neural Network (Specific Model)	11	0.914	2500	260.6752688172043	396914	0.48	465	141	5802	None
204	13.3	0.92	Neural Network (Specific Model)	11	0.894	3204	271.23061224489794	445184	0.52	490	138	6308	None
206	11.82	0.5	Neural Network (Specific Model)	11	0.878	2500	245.3960880195599	342104	0.45	409	113	9249	None
208	12.81	1.45	Neural Network (Specific Model)	11	0.914	5256	312.54276827371694	658507	0.42	643	136	12057	None
209	22.99	0.28	Neural Network (Specific Model)	11	0.897	8630	258.46730083234246	725034	0.34	841	88	20796	None
21	92.91	70.29	Neural Network (Specific Model)	11	0.873	14886	283.74033898305083	10043251	0.41	10325	770	58860	None
210	13.05	0.27	Neural Network (Specific Model)	11	0.898	3302	256.71676300578036	296227	0.5	346	92	5449	None
212	8.14	0.04	Neural Network (Specific Model)	11	0.88	2500	242.47213114754098	251690	0.37	305	92	7074	None
215	45.58	0.27	Neural Network (Specific Model)	11	0.894	12814	288.03802672148	938988	0.38	973	87	31953	None
216	19.37	4.59	Neural Network (Specific Model)	11	0.888	10476	354.6666666666667	1205847	0.43	1008	126	20872	None
217	7.18	1.22	Neural Network (Specific Model)	11	0.928	2500	316.01197604790417	340859	0.44	334	126	5239	None
218	18.94	1.44	Neural Network (Specific Model)	11	0.911	4313	275.0703422053232	475278	0.4	526	126	13276	None
220	29.35	0.23	Neural Network (Specific Model)	11	0.905	13264	373.8956743002544	973512	0.59	786	79	34176	None
221	50.27	0.01	Neural Network (Specific Model)	11	0.885	12740	326.2352285395764	990766	0.39	897	87	45346	None
222	54.62	27.02	Neural Network (Specific Model)	11	0.873	20734	301.1290527654164	1625444	0.4	1573	82	41536	None
224	10.56	0.38	Neural Network (Specific Model)	11	0.865	6311	242.86605981794537	644981	0.44	769	121	15970	None
225	6.61	0.14	Neural Network (Specific Model)	11	0.915	2500	256.8288590604027	250674	0.5	298	91	5301	None
229	31.3	0.06	Neural Network (Specific Model)	11	0.863	11935	336.2699055330634	865497	0.56	741	81	26961	None
23	77.63	85.06	Neural Network (Specific Model)	11	0.878	11168	279.1346955796497	6847411	0.4	7194	716	31081	None
230	15.72	2.59	Neural Network (Specific Model)	11	0.877	9479	246.51784160139252	964550	0.41	1149	120	23537	None
231	7.32	1.57	Neural Network (Specific Model)	11	0.887	2948	260.66743119266056	383564	0.51	436	119	8911	None
233	18.08	0.13	Neural Network (Specific Model)	11	0.843	12768	235.5906862745098	679117	0.51	816	67	28415	None
238	20.15	0.02	Neural Network (Specific Model)	11	0.893	10092	313.4762684124386	642323	0.51	611	66	30421	None
239	49.24	0.21	Neural Network (Specific Model)	11	0.891	12985	290.5385527876631	823885	0.39	843	71	28911	None
24	76.8	54.4	Neural Network (Specific Model)	11	0.897	14240	348.66904692509473	7991077	0.45	6862	633	42031	None
240	7.46	0.37	Neural Network (Specific Model)	11	0.906	2500	275.6158536585366	298764	0.43	328	113	5049	None
244	29.24	0.49	Neural Network (Specific Model)	11	0.876	12221	326.51788268955653	781125	0.34	699	71	41210	None
245	8.0	0.18	Neural Network (Specific Model)	11	0.854	2523	208.05982905982907	341296	0.51	468	110	9144	None
246	11.44	0.0	Neural Network (Specific Model)	11	0.887	6368	315.57211538461536	443511	0.55	416	74	17483	None
247	10.09	0.13	Neural Network (Specific Model)	11	0.914	4316	312.0287081339713	427478	0.51	418	109	11873	None
248	7.07	0.0	Neural Network (Specific Model)	11	0.899	2500	314.3973063973064	311386	0.4	297	109	5423	None
25	27.17	4.21	Neural Network (Specific Model)	11	0.93	2500	278.9234478601567	1489531	0.46	1659	552	5659	None
250	13.17	0.18	Neural Network (Specific Model)	11	0.872	2500	251.82926829268294	319118	0.41	369	107	7301	None
251	13.47	4.63	Neural Network (Specific Model)	11	0.876	2500	226.08695652173913	302224	0.39	391	106	9494	None
252	12.81	0.92	Neural Network (Specific Model)	11	0.886	6424	286.57804459691255	564431	0.39	583	106	14126	None
257	12.48	1.4	Neural Network (Specific Model)	11	0.847	12655	232.25531914893617	809006	0.52	987	68	32846	None
261	7.88	0.06	Neural Network (Specific Model)	11	0.839	2500	216.84764542936287	278835	0.4	361	100	7474	None
263	6.46	0.01	Neural Network (Specific Model)	11	0.864	2500	236.0234604105572	279142	0.41	341	100	7125	None
264	7.95	0.99	Neural Network (Specific Model)	11	0.92	2673	314.8973509933775	309868	0.49	302	99	8135	None
268	7.91	0.09	Neural Network (Specific Model)	11	0.88	2500	246.92330383480825	284690	0.43	339	98	6809	None
269	8.27	0.06	Neural Network (Specific Model)	11	0.874	2736	237.27472527472528	295797	0.52	364	97	6417	None
27	85.36	47.88	Gradient Boost (General Model)	11	0.897	8731	298.76258432797096	3844379	0.44	3854	528	35331	None
270	10.06	1.06	Neural Network (Specific Model)	11	0.917	4332	261.5755627009646	265925	0.4	311	66	7351	None
271	16.41	5.25	Neural Network (Specific Model)	11	0.901	17641	337.4255583126551	903922	0.41	806	52	42191	None
278	6.22	0.0	Neural Network (Specific Model)	11	0.913	3642	308.20820189274446	320090	0.38	317	92	9028	None
279	6.24	0.01	Neural Network (Specific Model)	11	0.847	2500	256.1915584415584	279140	0.43	308	92	9232	None
280	15.5	0.0	Neural Network (Specific Model)	11	0.86	12442	321.2763157894737	595242	0.64	532	57	33288	None
281	35.62	0.19	Neural Network (Specific Model)	11	0.869	10994	281.51347517730494	683942	0.47	705	66	26193	None
284	7.3	0.0	Neural Network (Specific Model)	11	0.879	2895	222.05778894472363	300806	0.36	398	90	13033	None
285	7.99	0.12	Neural Network (Specific Model)	11	0.94	4520	372.10280373831773	380486	0.42	321	90	14027	None
287	31.9	0.02	Neural Network (Specific Model)	11	0.895	12776	338.78930817610063	721405	0.66	636	64	31739	None
29	86.39	72.19	Neural Network (Specific Model)	11	0.899	13237	337.25897035881434	6483460	0.6	5769	535	47390	None
291	9.45	0.02	Neural Network (Specific Model)	11	0.855	5847	265.7399193548387	460722	0.41	496	87	12544	None
292	17.62	0.49	Neural Network (Specific Model)	11	0.908	5920	295.8673267326733	493291	0.6	505	86	26002	None
293	6.78	0.15	Neural Network (Specific Model)	11	0.894	7962	260.64301075268816	405099	0.47	465	55	27750	None
294	7.74	0.15	Neural Network (Specific Model)	11	0.92	4917	335.25495750708217	385438	0.43	353	87	18595	None
297	7.39	2.98	Neural Network (Specific Model)	11	0.879	7582	270.3988269794721	627294	0.35	682	85	13670	None
298	10.24	0.1	Neural Network (Specific Model)	11	0.875	5682	267.7704918032787	447009	0.42	488	85	17832	None
299	11.19	0.71	Neural Network (Specific Model)	11	0.891	7527	331.82264150943394	591183	0.5	530	85	20058	None
3	49.83	115.07	Neural Network (Specific Model)	11	0.892	10475	286.625068119891	26475362	0.42	27525	2974	38058	None
300	29.77	10.24	Neural Network (Specific Model)	11	0.876	10081	328.52263374485597	819343	0.61	729	84	21830	None
303	9.89	0.44	Neural Network (Specific Model)	11	0.937	8263	502.07507507507506	534501	0.38	333	72	29463	None
305	8.53	4.01	Neural Network (Specific Model)	11	0.885	8275	289.60176991150445	442906	0.52	452	53	20009	None
31	82.8	74.37	Neural Network (Specific Model)	11	0.896	11017	310.5051871898963	4601068	0.43	4434	470	34770	None
312	8.9	0.52	Neural Network (Specific Model)	11	0.884	5863	228.39114391143912	418484	0.4	542	81	16061	None
315	7.44	0.15	Neural Network (Specific Model)	11	0.894	3593	295.75	285273	0.49	288	80	10400	None
316	18.34	0.01	Neural Network (Specific Model)	11	0.899	10417	344.4810924369748	546875	0.61	476	54	24556	None
318	7.74	0.0	Neural Network (Specific Model)	11	0.905	3755	296.86531986531986	291504	0.58	297	78	9993	None
32	27.24	4.41	Neural Network (Specific Model)	11	0.88	2926	245.33701336432307	1436214	0.56	1721	448	10751	None
320	10.87	0.84	Neural Network (Specific Model)	11	0.892	10267	326.2950558213716	687095	0.41	627	78	26594	None
323	8.61	0.09	Neural Network (Specific Model)	11	0.931	5803	316.82850241545896	421565	0.42	414	77	23030	None
325	11.49	0.48	Neural Network (Specific Model)	11	0.868	12779	276.1984877126654	503805	0.31	529	46	28058	None
326	17.69	9.24	Neural Network (Specific Model)	11	0.917	9457	275.7164179104478	422269	0.37	469	53	24482	None
327	5.71	0.39	Neural Network (Specific Model)	11	0.894	5252	285.4251968503937	363802	0.41	381	77	13711	None
328	8.57	1.67	Neural Network (Specific Model)	11	0.921	9009	345.68564356435644	454577	0.52	404	48	24568	None
329	11.68	0.0	Neural Network (Specific Model)	11	0.88	5202	253.92555831265508	347922	0.31	403	76	13400	None
33	45.56	14.33	Neural Network (Specific Model)	11	0.911	2864	284.70390003786446	2471342	0.47	2641	779	10111	None
332	11.37	0.17	Neural Network (Specific Model)	11	0.885	15738	305.62463343108504	705749	0.54	682	53	43185	None
334	6.79	0.21	Neural Network (Specific Model)	11	0.906	9161	265.22767857142856	392492	0.55	448	46	25633	None
336	7.72	0.83	Neural Network (Specific Model)	11	0.901	5636	319.4177215189873	335780	0.42	316	75	12235	None
339	8.56	2.6	Neural Network (Specific Model)	11	0.924	10669	278.8452579034942	542566	0.34	601	57	25122	None
340	32.7	0.0	Neural Network (Specific Model)	11	0.88	12002	326.5961871750433	641670	0.52	577	56	37347	None
342	10.05	1.61	Neural Network (Specific Model)	11	0.881	3913	239.17919075144508	280900	0.4	346	73	11202	None
345	4.86	0.0	Neural Network (Specific Model)	11	0.888	4358	222.29842931937173	285451	0.5	382	72	11541	None
346	6.68	0.0	Neural Network (Specific Model)	11	0.865	3750	277.28464419475654	256286	0.45	267	72	7506	None
350	6.33	0.04	Neural Network (Specific Model)	11	0.892	4478	275.34375	295485	0.54	320	70	13077	None
351	33.09	0.1	Neural Network (Specific Model)	11	0.917	14123	321.15263157894736	598015	0.34	570	45	27241	None
357	12.28	0.0	Neural Network (Specific Model)	11	0.829	13232	295.0864864864865	394396	0.45	370	31	30676	None
359	10.32	1.13	Neural Network (Specific Model)	11	0.869	5898	286.2685714285714	345335	0.6	350	67	13478	None
36	60.88	26.65	Neural Network (Specific Model)	11	0.895	5372	278.5835464620631	2184628	0.43	2346	468	18384	None
361	18.02	3.47	Neural Network (Specific Model)	11	0.872	16373	307.6796116504854	870592	0.4	824	66	32670	None
367	8.69	0.07	Neural Network (Specific Model)	11	0.841	10706	225.77027027027026	414468	0.38	518	41	22524	None
371	5.67	0.09	Neural Network (Specific Model)	11	0.927	7430	249.79889807162533	292039	0.5	363	41	16711	None
377	10.9	0.17	Neural Network (Specific Model)	11	0.89	5896	275.46567164179106	310618	0.43	335	63	15172	None
383	8.56	0.11	Neural Network (Specific Model)	11	0.9	5916	318.51791530944627	325610	0.47	307	62	11852	None
387	7.5	0.15	Neural Network (Specific Model)	11	0.86	4913	269.17041800643085	291367	0.45	311	62	11194	None
39	81.01	79.33	Neural Network (Specific Model)	11	0.894	10379	286.1444180522565	4035313	0.43	4210	453	30666	None
393	8.01	0.02	Neural Network (Specific Model)	11	0.926	4875	328.9029535864979	252463	0.5	237	60	8962	None
398	11.33	0.16	Neural Network (Specific Model)	11	0.856	11153	249.4549418604651	600139	0.49	688	59	19821	None
409	12.79	0.25	Neural Network (Specific Model)	11	0.901	12385	373.12007504690433	661462	0.38	533	56	36456	None
41	18.25	2.48	Neural Network (Specific Model)	11	0.88	2963	234.885506287227	1206226	0.38	1511	378	10813	None
413	10.71	0.65	Neural Network (Specific Model)	11	0.862	6300	270.5100864553314	325994	0.44	347	56	16861	None
424	14.56	0.12	Neural Network (Specific Model)	11	0.867	10621	297.22636815920396	412907	0.34	402	39	31344	None
43	76.97	46.79	Neural Network (Specific Model)	11	0.875	11853	293.0502026114363	4454336	0.38	4442	426	48334	None
430	9.1	0.66	Neural Network (Specific Model)	11	0.837	7970	231.3983286908078	297046	0.36	359	45	16244	None
434	6.89	0.02	Neural Network (Specific Model)	11	0.918	5450	291.32835820895525	254654	0.37	268	54	10903	None
45	78.56	30.73	Neural Network (Specific Model)	11	0.897	24115	358.49107268381835	8511530	0.41	7113	369	53217	None
46	48.88	15.62	Neural Network (Specific Model)	11	0.888	11018	261.8457181694608	3886019	0.5	4414	390	49789	None
464	10.93	0.01	Neural Network (Specific Model)	11	0.91	14358	303.8888888888889	287935	0.44	288	33	24510	None
465	15.17	0.06	Neural Network (Specific Model)	11	0.889	22185	338.9516129032258	496092	0.43	434	28	41992	None
466	8.59	0.02	Neural Network (Specific Model)	11	0.906	16495	376.4528985507246	343619	0.51	276	28	40412	None
468	22.61	0.25	Neural Network (Specific Model)	11	0.861	15742	296.4459770114943	448151	0.36	435	32	43568	None
47	34.01	12.91	Neural Network (Specific Model)	11	0.909	2500	283.77589134125634	1653017	0.42	1767	578	8782	None
471	23.04	4.28	Neural Network (Specific Model)	11	0.897	25377	315.78024691358024	853303	0.42	810	36	43725	None
476	7.35	0.13	Neural Network (Specific Model)	11	0.867	6882	250.78115501519756	284466	0.36	329	47	12700	None
48	68.49	29.14	Gradient Boost (General Model)	11	0.843	12403	307.89819587628864	4243791	0.6	3880	380	41967	None
49	24.05	1.2	Neural Network (Specific Model)	11	0.909	2500	244.3784261715296	910582	0.57	1131	327	8277	None
499	9.19	0.01	Neural Network (Specific Model)	11	0.88	15494	257.96069868995636	401243	0.36	458	29	28618	None
5	0.05	84.1	Neural Network (Specific Model)	11	0.891	11791	298.72424695577865	23507153	0.51	23405	2314	47708	None
50	61.1	12.02	Neural Network (Specific Model)	11	0.89	14984	315.19555214723925	4146664	0.47	3912	336	42339	None
506	8.4	0.0	Neural Network (Specific Model)	11	0.916	8485	395.52329749103944	361151	0.6	279	43	21077	None
509	14.35	4.81	Neural Network (Specific Model)	11	0.877	10841	303.4948805460751	303796	0.38	293	31	19570	None
52	61.3	0.03	Neural Network (Specific Model)	11	0.889	12154	288.68071161048687	3115544	0.59	3204	339	34274	None
524	6.31	9.19	Neural Network (Specific Model)	11	0.904	7444	300.4636678200692	287906	0.57	289	41	11767	None
53	28.0	4.18	Neural Network (Specific Model)	11	0.894	2500	251.23284671532846	1152404	0.48	1370	398	8624	None
537	13.31	1.84	Neural Network (Specific Model)	11	0.894	25180	270.1463414634146	814517	0.46	902	34	46637	None
54	88.67	46.95	Neural Network (Specific Model)	11	0.876	10101	296.3782456140351	2886706	0.5	2850	337	31921	None
545	4.75	0.03	Neural Network (Specific Model)	11	0.931	11895	283.8020833333333	262213	0.46	288	25	18437	None
55	64.84	15.62	Neural Network (Specific Model)	11	0.898	10355	340.7308970099668	2738377	0.49	2408	284	38908	None
552	9.8	0.32	Neural Network (Specific Model)	11	0.845	26595	289.48263254113346	560721	0.47	547	22	46509	None
559	12.88	0.52	Neural Network (Specific Model)	11	0.899	17498	312.76591760299624	555502	0.41	534	38	32732	None
566	8.02	0.14	Neural Network (Specific Model)	11	0.86	14912	261.66802443991855	447207	0.39	491	38	27855	None
58	20.75	7.85	Neural Network (Specific Model)	11	0.877	2500	252.08937823834196	1328428	0.4	1544	465	8642	None
6	66.58	73.58	Neural Network (Specific Model)	11	0.901	8675	344.24759222242415	12605059	0.4	11006	1560	40504	None
62	87.09	38.6	Gradient Boost (General Model)	11	0.898	15206	306.51015046572724	4277954	0.44	4187	308	39173	None
623	5.65	0.01	Neural Network (Specific Model)	11	0.922	11574	392.98514851485146	258109	0.51	202	22	24017	None
625	9.68	12.6	Neural Network (Specific Model)	11	0.858	13705	249.3877551020408	383300	0.41	441	33	37771	None
63	32.87	22.97	Neural Network (Specific Model)	11	0.883	8279	291.70666666666665	2004082	0.52	2025	255	27395	None
635	16.37	4.17	Neural Network (Specific Model)	11	0.866	27519	290.2369668246445	635488	0.5	633	25	44309	None
637	11.34	0.95	Neural Network (Specific Model)	11	0.842	17488	338.15602836879435	338737	0.62	282	19	36016	None
65	35.04	11.02	Neural Network (Specific Model)	11	0.883	7955	253.1728320194057	2829555	0.44	3298	421	30946	None
664	8.35	0.29	Neural Network (Specific Model)	11	0.915	9276	283.1955719557196	250731	0.4	271	31	14869	None
669	8.25	4.55	Neural Network (Specific Model)	11	0.929	17079	398.0924657534247	374747	0.44	292	21	49892	None
68	76.17	20.26	Neural Network (Specific Model)	11	0.912	12515	305.2038870553722	2731524	0.4	2727	246	45342	None
680	9.98	0.02	Neural Network (Specific Model)	11	0.893	15137	324.4227642276423	267524	0.37	246	19	23262	None
69	77.11	23.65	Neural Network (Specific Model)	11	0.862	11874	285.3819253438114	2523093	0.38	2545	271	45678	None
694	10.82	0.14	Neural Network (Specific Model)	11	0.926	29525	400.1093333333333	485709	0.61	375	18	43181	None
698	8.71	0.0	Neural Network (Specific Model)	11	0.899	12124	313.33204633204633	270520	0.62	259	23	25573	None
7	94.98	90.55	Neural Network (Specific Model)	11	0.892	10834	303.9831131208931	14443652	0.5	14153	1588	39990	None
70	75.94	19.39	Neural Network (Specific Model)	11	0.866	12190	320.4431583298884	2681575	0.55	2419	231	34915	None
71	73.47	14.82	Gradient Boost (General Model)	11	0.874	12083	295.73489148580967	3032954	0.5	2995	271	39186	None
73	69.16	18.36	Neural Network (Specific Model)	11	0.889	10884	308.9684542586751	2308232	0.44	2219	254	30149	None
74	62.8	13.88	Neural Network (Specific Model)	11	0.878	13023	308.9741858617951	2653769	0.5	2518	230	35326	None
748	6.91	0.04	Neural Network (Specific Model)	11	0.873	12962	316.98046875	278227	0.41	256	26	29786	None
75	71.45	4.43	Neural Network (Specific Model)	11	0.868	12025	290.17363205514863	2322196	0.59	2321	229	45148	None
76	80.45	26.04	Neural Network (Specific Model)	11	0.89	13790	290.34065562690097	2890520	0.29	2959	265	32025	None
77	82.79	51.46	Neural Network (Specific Model)	11	0.912	12902	305.2037760416667	3081107	0.39	3072	265	46831	None
789	11.36	0.21	Neural Network (Specific Model)	11	0.864	22845	297.35905044510383	347165	0.36	337	17	35856	None
79	35.77	4.99	Neural Network (Specific Model)	11	0.848	6383	243.407154340836	2136027	0.39	2488	360	14675	None
8	82.86	102.8	Neural Network (Specific Model)	11	0.916	11292	343.9588638589618	17228599	0.46	15315	1759	43271	None
81	15.88	2.96	Neural Network (Specific Model)	11	0.883	2500	243.72953736654804	696690	0.46	843	260	5222	None
82	14.92	4.92	Neural Network (Specific Model)	11	0.882	2500	236.08189655172413	930182	0.43	1160	349	7746	None
826	9.01	0.09	Neural Network (Specific Model)	11	0.903	24049	311.5426997245179	374563	0.54	363	15	40192	None
83	31.28	11.67	Neural Network (Specific Model)	11	0.916	8411	397.9715	2604233	0.39	2000	344	28389	None
844	8.79	0.23	Neural Network (Specific Model)	11	0.91	28267	322.92676767676767	420968	0.45	396	16	43679	None
85	72.5	11.56	Gradient Boost (General Model)	11	0.895	12929	344.3792941176471	2449226	0.4	2125	216	32835	None
853	7.75	0.08	Neural Network (Specific Model)	11	0.879	14307	257.0032894736842	266009	0.45	304	22	27323	None
86	72.06	9.31	Gradient Boost (General Model)	11	0.87	14376	303.7234461054288	2656027	0.55	2542	213	36507	None
9	98.21	106.38	Neural Network (Specific Model)	11	0.891	10094	284.1688459784096	12564670	0.6	13154	1563	39234	None
