Name	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Total_Contigs	Max_Contig_Length	Additional_Notes
159	30.86	1.33	Neural Network (Specific Model)	11	0.916	7469	291.9498886414254	857542	0.6	898	153	31348	None
16	64.33	42.72	Neural Network (Specific Model)	11	0.909	4648	303.4341199606686	6100342	0.44	6102	1447	22945	None
160	24.74	5.41	Neural Network (Specific Model)	11	0.908	3656	264.69009584664536	546206	0.39	626	151	12067	None
162	9.45	1.69	Neural Network (Specific Model)	11	0.879	4394	264.91339869281046	552474	0.48	612	138	10344	None
163	15.55	11.72	Neural Network (Specific Model)	11	0.894	10497	260.94448160535114	1305619	0.51	1495	132	22846	None
164	71.52	1.68	Neural Network (Specific Model)	11	0.897	11746	287.20284995808885	1143237	0.56	1193	119	28333	None
165	9.65	0.79	Neural Network (Specific Model)	11	0.936	3798	330.86764705882354	504123	0.51	476	141	9735	None
166	53.49	9.42	Neural Network (Specific Model)	11	0.883	12827	258.7746987951807	1455598	0.32	1660	132	44740	None
167	37.94	1.51	Neural Network (Specific Model)	11	0.91	9937	316.5284974093264	1005000	0.36	965	113	28977	None
168	7.16	0.37	Neural Network (Specific Model)	11	0.921	2500	281.66751269035535	360982	0.48	394	125	6695	None
169	18.44	2.0	Neural Network (Specific Model)	11	0.89	6173	297.390779363337	911649	0.43	911	175	21310	None
171	60.92	0.34	Neural Network (Specific Model)	11	0.792	13266	297.67752442996743	1381981	0.51	1228	124	38266	None
172	12.2	0.02	Neural Network (Specific Model)	11	0.882	3134	282.3243243243243	390405	0.39	407	120	8946	None
173	49.98	0.33	Neural Network (Specific Model)	11	0.875	10675	318.8490393412626	1193751	0.64	1093	119	24182	None
175	67.52	4.11	Gradient Boost (General Model)	11	0.914	12262	287.410008071025	1165615	0.34	1239	112	29651	None
178	54.81	1.67	Neural Network (Specific Model)	11	0.937	10829	297.7082066869301	938867	0.33	987	115	36738	None
180	10.81	0.33	Neural Network (Specific Model)	11	0.865	2890	240.46704871060172	580609	0.44	698	169	12063	None
181	31.3	0.5	Neural Network (Specific Model)	11	0.873	13072	285.9697950377562	909411	0.56	927	89	35861	None
184	9.06	1.41	Neural Network (Specific Model)	11	0.908	3996	263.3843137254902	443015	0.52	510	121	9593	None
186	12.34	2.61	Neural Network (Specific Model)	11	0.85	3417	216.1484375	389744	0.39	512	114	11118	None
189	8.09	0.07	Neural Network (Specific Model)	11	0.874	2500	258.48136645962734	284528	0.52	322	111	3821	None
19	91.96	94.37	Neural Network (Specific Model)	11	0.871	11123	295.5147859349713	6905018	0.58	6797	759	31319	None
192	8.5	0.05	Neural Network (Specific Model)	11	0.918	2500	271.2064516129032	410937	0.47	465	154	6430	None
193	8.96	0.33	Neural Network (Specific Model)	11	0.901	2500	253.69628099173553	407839	0.44	484	152	5967	None
194	9.66	0.51	Neural Network (Specific Model)	11	0.918	2500	293.44685990338166	396402	0.45	414	151	4625	None
195	7.81	0.78	Neural Network (Specific Model)	11	0.914	2500	357.04102564102567	456764	0.4	390	151	7308	None
196	52.74	16.26	Neural Network (Specific Model)	11	0.895	12376	274.351617440225	1305176	0.38	1422	114	40449	None
199	36.33	0.89	Neural Network (Specific Model)	11	0.849	12160	285.73984526112184	1042840	0.28	1034	95	33325	None
20	93.0	80.79	Neural Network (Specific Model)	11	0.9	10256	285.0798913043478	6979601	0.37	7360	867	44387	None
200	9.62	1.07	Neural Network (Specific Model)	11	0.935	3408	338.08742004264394	508427	0.45	469	148	12179	None
201	43.94	0.68	Neural Network (Specific Model)	11	0.883	13947	292.5355285961872	1144381	0.28	1154	97	31116	None
202	11.84	0.69	Neural Network (Specific Model)	11	0.905	4306	279.65743944636677	534101	0.37	578	143	9595	None
203	10.77	0.43	Neural Network (Specific Model)	11	0.914	2500	261.0991379310345	396914	0.48	464	141	5802	None
204	13.3	0.92	Neural Network (Specific Model)	11	0.896	3204	270.5833333333333	445184	0.52	492	138	6308	None
206	11.82	0.5	Neural Network (Specific Model)	11	0.878	2500	245.3960880195599	342104	0.45	409	113	9249	None
208	12.81	1.45	Neural Network (Specific Model)	11	0.914	5256	312.5334370139969	658507	0.42	643	136	12057	None
209	22.99	0.28	Neural Network (Specific Model)	11	0.897	8630	258.50178359096316	725034	0.34	841	88	20796	None
21	92.92	70.29	Neural Network (Specific Model)	11	0.873	14886	283.7891116923375	10043251	0.41	10323	770	58860	None
210	12.89	0.27	Neural Network (Specific Model)	11	0.899	3302	256.771676300578	296227	0.5	346	92	5449	None
212	8.14	0.04	Neural Network (Specific Model)	11	0.881	2500	240.43506493506493	251690	0.37	308	92	7074	None
215	45.58	0.27	Neural Network (Specific Model)	11	0.894	12814	287.46564102564105	938988	0.38	975	87	31953	None
216	19.37	4.59	Neural Network (Specific Model)	11	0.888	10476	355.2554671968191	1205847	0.43	1006	126	20872	None
217	7.18	1.22	Neural Network (Specific Model)	11	0.928	2500	315.1283582089552	340859	0.44	335	126	5239	None
218	18.94	1.44	Neural Network (Specific Model)	11	0.911	4313	275.53523809523807	475278	0.4	525	126	13276	None
220	29.35	0.23	Neural Network (Specific Model)	11	0.905	13264	374.2891719745223	973512	0.59	785	79	34176	None
221	50.27	0.01	Neural Network (Specific Model)	11	0.885	12740	326.1438127090301	990766	0.39	897	87	45346	None
222	54.62	27.02	Neural Network (Specific Model)	11	0.873	20734	301.2034329307057	1625444	0.4	1573	82	41536	None
224	10.56	0.38	Neural Network (Specific Model)	11	0.865	6311	242.91027308192457	644981	0.44	769	121	15970	None
225	6.61	0.14	Neural Network (Specific Model)	11	0.915	2500	254.30564784053155	250674	0.5	301	91	5301	None
229	31.32	0.06	Neural Network (Specific Model)	11	0.864	11935	334.8778523489933	865497	0.56	745	81	26961	None
23	77.85	85.25	Neural Network (Specific Model)	11	0.878	11168	279.1534825524816	6847411	0.4	7193	716	31081	None
230	15.72	2.59	Neural Network (Specific Model)	11	0.877	9479	246.65331010452962	964550	0.41	1148	120	23537	None
231	7.32	1.57	Neural Network (Specific Model)	11	0.888	2948	260.324942791762	383564	0.51	437	119	8911	None
233	17.91	0.13	Neural Network (Specific Model)	11	0.843	12768	235.020782396088	679117	0.51	818	67	28415	None
238	20.15	0.02	Neural Network (Specific Model)	11	0.893	10092	313.9377049180328	642323	0.51	610	66	30421	None
239	49.42	0.2	Neural Network (Specific Model)	11	0.891	12985	290.2535545023697	823885	0.39	844	71	28911	None
24	76.8	54.4	Neural Network (Specific Model)	11	0.897	14240	348.5527389277389	7991077	0.45	6864	633	42031	None
240	7.46	0.37	Neural Network (Specific Model)	11	0.906	2500	275.4542682926829	298764	0.43	328	113	5049	None
244	29.24	0.49	Neural Network (Specific Model)	11	0.876	12221	326.11571428571426	781125	0.34	700	71	41210	None
245	8.0	0.18	Neural Network (Specific Model)	11	0.855	2523	208.2991452991453	341296	0.51	468	110	9144	None
246	11.44	0.0	Neural Network (Specific Model)	11	0.886	6368	315.96867469879516	443511	0.55	415	74	17483	None
247	10.09	0.13	Neural Network (Specific Model)	11	0.914	4316	311.43198090692124	427478	0.51	419	109	11873	None
248	7.07	0.0	Neural Network (Specific Model)	11	0.899	2500	313.503355704698	311386	0.4	298	109	5423	None
25	27.16	4.21	Neural Network (Specific Model)	11	0.93	2500	279.0295536791315	1489531	0.46	1658	552	5659	None
250	13.17	0.18	Neural Network (Specific Model)	11	0.872	2500	251.80216802168022	319118	0.41	369	107	7301	None
251	13.08	4.63	Neural Network (Specific Model)	11	0.875	2500	226.5102564102564	302224	0.39	390	106	9494	None
252	12.82	0.92	Neural Network (Specific Model)	11	0.886	6424	285.76581196581196	564431	0.39	585	106	14126	None
257	12.49	1.4	Neural Network (Specific Model)	11	0.847	12655	231.6828282828283	809006	0.52	990	68	32846	None
261	7.88	0.06	Neural Network (Specific Model)	11	0.84	2500	216.94459833795014	278835	0.4	361	100	7474	None
263	6.37	0.01	Neural Network (Specific Model)	11	0.862	2500	236.92330383480825	279142	0.41	339	100	7125	None
268	7.91	0.09	Neural Network (Specific Model)	11	0.879	2500	247.25739644970415	284690	0.43	338	98	6809	None
269	8.44	0.06	Neural Network (Specific Model)	11	0.873	2736	237.07967032967034	295797	0.52	364	97	6417	None
27	85.36	47.88	Gradient Boost (General Model)	11	0.897	8731	298.7781525687597	3844379	0.44	3854	528	35331	None
270	10.06	1.06	Neural Network (Specific Model)	11	0.917	4332	261.5755627009646	265925	0.4	311	66	7351	None
271	16.1	5.25	Neural Network (Specific Model)	11	0.901	17641	337.72670807453414	903922	0.41	805	52	42191	None
278	6.21	0.0	Neural Network (Specific Model)	11	0.911	3642	310.28343949044586	320090	0.38	314	92	9028	None
279	6.24	0.01	Neural Network (Specific Model)	11	0.848	2500	257.3485342019544	279140	0.43	307	92	9232	None
280	15.5	0.0	Neural Network (Specific Model)	11	0.859	12442	323.5378787878788	595242	0.64	528	57	33288	None
281	35.61	0.19	Neural Network (Specific Model)	11	0.868	10994	282.022759601707	683942	0.47	703	66	26193	None
284	7.3	0.0	Neural Network (Specific Model)	11	0.879	2895	222.05778894472363	300806	0.36	398	90	13033	None
285	7.99	0.12	Neural Network (Specific Model)	11	0.94	4520	372.0841121495327	380486	0.42	321	90	14027	None
287	31.9	0.02	Neural Network (Specific Model)	11	0.895	12776	338.83962264150944	721405	0.66	636	64	31739	None
29	86.39	72.19	Neural Network (Specific Model)	11	0.899	13237	337.36795560950236	6483460	0.6	5767	535	47390	None
291	9.45	0.02	Neural Network (Specific Model)	11	0.855	5847	266.58906882591094	460722	0.41	494	87	12544	None
292	17.62	0.49	Neural Network (Specific Model)	11	0.908	5920	296.06138613861384	493291	0.6	505	86	26002	None
293	6.78	0.15	Neural Network (Specific Model)	11	0.896	7962	260.4699570815451	405099	0.47	466	55	27750	None
294	7.73	0.15	Neural Network (Specific Model)	11	0.918	4917	335.6619318181818	385438	0.43	352	87	18595	None
297	7.39	2.98	Neural Network (Specific Model)	11	0.879	7582	270.31524926686217	627294	0.35	682	85	13670	None
298	10.24	0.1	Neural Network (Specific Model)	11	0.875	5682	267.7418032786885	447009	0.42	488	85	17832	None
299	11.2	0.71	Neural Network (Specific Model)	11	0.893	7527	330.55534709193245	591183	0.5	533	85	20058	None
3	50.56	115.07	Neural Network (Specific Model)	11	0.892	10475	286.6442482377734	26475362	0.42	27522	2974	38058	Low confidence prediction - substantial (44%) disagreement between completeness prediction models
300	29.77	10.24	Neural Network (Specific Model)	11	0.876	10081	328.51851851851853	819343	0.61	729	84	21830	None
303	9.88	0.44	Neural Network (Specific Model)	11	0.937	8263	502.05105105105105	534501	0.38	333	72	29463	None
305	8.53	4.01	Neural Network (Specific Model)	11	0.885	8275	289.60176991150445	442906	0.52	452	53	20009	None
31	82.8	74.37	Neural Network (Specific Model)	11	0.896	11017	310.5051871898963	4601068	0.43	4434	470	34770	None
312	8.9	0.52	Neural Network (Specific Model)	11	0.883	5863	229.01666666666668	418484	0.4	540	81	16061	None
315	7.38	0.15	Neural Network (Specific Model)	11	0.893	3593	296.5679442508711	285273	0.49	287	80	10400	None
316	18.34	0.01	Neural Network (Specific Model)	11	0.899	10417	343.8155136268344	546875	0.61	477	54	24556	None
318	7.74	0.0	Neural Network (Specific Model)	11	0.906	3755	296.1275167785235	291504	0.58	298	78	9993	None
32	27.24	4.41	Neural Network (Specific Model)	11	0.88	2926	245.3457292271935	1436214	0.56	1721	448	10751	None
320	10.87	0.84	Neural Network (Specific Model)	11	0.892	10267	326.23125996810205	687095	0.41	627	78	26594	None
323	8.61	0.09	Neural Network (Specific Model)	11	0.931	5803	316.7608695652174	421565	0.42	414	77	23030	None
325	11.49	0.48	Neural Network (Specific Model)	11	0.869	12779	275.7584905660377	503805	0.31	530	46	28058	None
326	17.69	9.24	Neural Network (Specific Model)	11	0.917	9457	275.20212765957444	422269	0.37	470	53	24482	None
327	5.72	0.39	Neural Network (Specific Model)	11	0.894	5252	284.869109947644	363802	0.41	382	77	13711	None
328	8.57	1.67	Neural Network (Specific Model)	11	0.921	9009	346.4590570719603	454577	0.52	403	48	24568	None
329	11.68	0.0	Neural Network (Specific Model)	11	0.88	5202	253.9305210918114	347922	0.31	403	76	13400	None
33	45.29	14.33	Neural Network (Specific Model)	11	0.911	2864	284.7205603937902	2471342	0.47	2641	779	10111	None
332	11.37	0.17	Neural Network (Specific Model)	11	0.885	15738	305.99412628487516	705749	0.54	681	53	43185	None
334	6.79	0.21	Neural Network (Specific Model)	11	0.906	9161	265.46205357142856	392492	0.55	448	46	25633	None
336	7.72	0.83	Neural Network (Specific Model)	11	0.902	5636	319.876582278481	335780	0.42	316	75	12235	None
339	8.57	2.6	Neural Network (Specific Model)	11	0.925	10669	277.25454545454545	542566	0.34	605	57	25122	None
340	32.7	0.0	Neural Network (Specific Model)	11	0.88	12002	326.6239168110919	641670	0.52	577	56	37347	None
342	10.04	1.61	Neural Network (Specific Model)	11	0.879	3913	240.0377906976744	280900	0.4	344	73	11202	None
345	4.86	0.0	Neural Network (Specific Model)	11	0.889	4358	222.5392670157068	285451	0.5	382	72	11541	None
346	6.68	0.0	Neural Network (Specific Model)	11	0.866	3750	276.3768656716418	256286	0.45	268	72	7506	None
350	6.33	0.04	Neural Network (Specific Model)	11	0.893	4478	275.559375	295485	0.54	320	70	13077	None
351	33.09	0.1	Neural Network (Specific Model)	11	0.917	14123	321.15263157894736	598015	0.34	570	45	27241	None
357	12.28	0.0	Neural Network (Specific Model)	11	0.829	13232	295.0864864864865	394396	0.45	370	31	30676	None
359	10.32	1.13	Neural Network (Specific Model)	11	0.869	5898	285.8005698005698	345335	0.6	351	67	13478	None
36	60.88	26.65	Neural Network (Specific Model)	11	0.895	5372	278.5419684703877	2184628	0.43	2347	468	18384	None
361	18.02	3.47	Neural Network (Specific Model)	11	0.873	16373	307.72087378640776	870592	0.4	824	66	32670	None
367	8.69	0.07	Neural Network (Specific Model)	11	0.841	10706	226.07736943907156	414468	0.38	517	41	22524	None
371	5.67	0.09	Neural Network (Specific Model)	11	0.928	7430	249.97796143250687	292039	0.5	363	41	16711	None
381	8.91	0.28	Neural Network (Specific Model)	11	0.86	5220	274.65930599369085	302981	0.4	317	63	9712	None
383	8.56	0.11	Neural Network (Specific Model)	11	0.9	5916	319.51307189542484	325610	0.47	306	62	11852	None
387	7.5	0.15	Neural Network (Specific Model)	11	0.861	4913	270.38709677419354	291367	0.45	310	62	11194	None
39	81.03	79.33	Neural Network (Specific Model)	11	0.894	10379	286.1315914489311	4035313	0.43	4210	453	30666	None
393	8.01	0.02	Neural Network (Specific Model)	11	0.925	4875	327.3697478991597	252463	0.5	238	60	8962	None
398	11.33	0.16	Neural Network (Specific Model)	11	0.856	11153	249.133526850508	600139	0.49	689	59	19821	None
409	12.79	0.25	Neural Network (Specific Model)	11	0.901	12385	373.74624060150376	661462	0.38	532	56	36456	None
41	18.24	2.48	Neural Network (Specific Model)	11	0.88	2963	234.98278145695363	1206226	0.38	1510	378	10813	None
413	10.71	0.65	Neural Network (Specific Model)	11	0.862	6300	269.8103448275862	325994	0.44	348	56	16861	None
424	14.56	0.12	Neural Network (Specific Model)	11	0.867	10621	297.22636815920396	412907	0.34	402	39	31344	None
43	76.98	46.79	Neural Network (Specific Model)	11	0.875	11853	292.93699369936996	4454336	0.38	4444	426	48334	None
430	9.1	0.66	Neural Network (Specific Model)	11	0.837	7970	231.4317548746518	297046	0.36	359	45	16244	None
434	6.89	0.02	Neural Network (Specific Model)	11	0.919	5450	292.5917602996255	254654	0.37	267	54	10903	None
45	78.57	30.73	Neural Network (Specific Model)	11	0.898	24115	358.3272446255445	8511530	0.41	7117	369	53217	None
46	48.76	15.62	Neural Network (Specific Model)	11	0.888	11018	261.7452445652174	3886019	0.5	4416	390	49789	None
464	10.76	0.01	Neural Network (Specific Model)	11	0.91	14358	303.68055555555554	287935	0.44	288	33	24510	None
465	15.17	0.06	Neural Network (Specific Model)	11	0.889	22185	338.2942528735632	496092	0.43	435	28	41992	None
466	8.59	0.02	Neural Network (Specific Model)	11	0.906	16495	376.4528985507246	343619	0.51	276	28	40412	None
468	22.61	0.25	Neural Network (Specific Model)	11	0.862	15742	295.9334862385321	448151	0.36	436	32	43568	None
47	34.01	12.91	Neural Network (Specific Model)	11	0.909	2500	283.7934352009055	1653017	0.42	1767	578	8782	None
471	23.04	4.28	Neural Network (Specific Model)	11	0.897	25377	315.42663378545006	853303	0.42	811	36	43725	None
476	7.35	0.13	Neural Network (Specific Model)	11	0.867	6882	251.3689024390244	284466	0.36	328	47	12700	None
48	68.54	29.14	Gradient Boost (General Model)	11	0.843	12403	307.75560133917077	4243791	0.6	3883	380	41967	None
49	24.13	1.21	Neural Network (Specific Model)	11	0.908	2500	244.3289124668435	910582	0.57	1131	327	8277	None
499	9.21	0.01	Neural Network (Specific Model)	11	0.881	15494	257.07608695652175	401243	0.36	460	29	28618	None
5	0.05	84.1	Neural Network (Specific Model)	11	0.891	11791	298.69104579630897	23507153	0.51	23408	2314	47708	None
50	61.1	12.02	Neural Network (Specific Model)	11	0.89	14984	315.1134679274214	4146664	0.47	3913	336	42339	None
506	8.4	0.0	Neural Network (Specific Model)	11	0.916	8485	395.52329749103944	361151	0.6	279	43	21077	None
509	14.35	4.81	Neural Network (Specific Model)	11	0.877	10841	303.49829351535834	303796	0.38	293	31	19570	None
52	61.3	0.03	Neural Network (Specific Model)	11	0.889	12154	288.5452276980661	3115544	0.59	3206	339	34274	None
524	6.32	9.19	Neural Network (Specific Model)	11	0.905	7444	300.66782006920414	287906	0.57	289	41	11767	None
53	28.01	4.18	Neural Network (Specific Model)	11	0.894	2500	250.96793002915453	1152404	0.48	1372	398	8624	None
537	13.31	1.84	Neural Network (Specific Model)	11	0.895	25180	269.905869324474	814517	0.46	903	34	46637	None
54	88.67	46.95	Neural Network (Specific Model)	11	0.876	10101	296.3757894736842	2886706	0.5	2850	337	31921	None
545	4.75	0.03	Neural Network (Specific Model)	11	0.931	11895	287.280701754386	262213	0.46	285	25	18437	None
55	64.83	15.62	Neural Network (Specific Model)	11	0.898	10355	340.257048092869	2738377	0.49	2412	284	38908	None
552	9.8	0.32	Neural Network (Specific Model)	11	0.845	26595	289.5338208409506	560721	0.47	547	22	46509	None
559	12.89	0.52	Neural Network (Specific Model)	11	0.9	17498	312.9625468164794	555502	0.41	534	38	32732	None
566	8.02	0.14	Neural Network (Specific Model)	11	0.86	14912	261.3861788617886	447207	0.39	492	38	27855	None
58	20.75	7.85	Neural Network (Specific Model)	11	0.877	2500	252.07448186528498	1328428	0.4	1544	465	8642	None
6	66.58	73.58	Neural Network (Specific Model)	11	0.901	8675	344.18575710782085	12605059	0.4	11009	1560	40504	None
62	87.09	38.82	Gradient Boost (General Model)	11	0.898	15206	306.70411089866155	4277954	0.44	4184	308	39173	None
623	5.65	0.01	Neural Network (Specific Model)	11	0.921	11574	392.6089108910891	258109	0.51	202	22	24017	None
625	9.68	12.6	Neural Network (Specific Model)	11	0.858	13705	249.3877551020408	383300	0.41	441	33	37771	None
63	32.87	22.97	Neural Network (Specific Model)	11	0.883	8279	291.8275691699605	2004082	0.52	2024	255	27395	None
635	16.37	4.17	Neural Network (Specific Model)	11	0.865	27519	290.55537974683546	635488	0.5	632	25	44309	None
637	11.35	0.95	Neural Network (Specific Model)	11	0.845	17488	334.54895104895104	338737	0.62	286	19	36016	None
65	34.95	11.02	Neural Network (Specific Model)	11	0.882	7955	254.42426089606826	2829555	0.44	3281	421	30946	None
664	8.35	0.29	Neural Network (Specific Model)	11	0.914	9276	284.0148148148148	250731	0.4	270	31	14869	None
669	8.25	4.55	Neural Network (Specific Model)	11	0.929	17079	398.02054794520546	374747	0.44	292	21	49892	None
68	76.16	20.18	Neural Network (Specific Model)	11	0.912	12515	305.2060872753942	2731524	0.4	2727	246	45342	None
680	9.98	0.02	Neural Network (Specific Model)	11	0.894	15137	322.26612903225805	267524	0.37	248	19	23262	None
69	76.69	23.54	Neural Network (Specific Model)	11	0.862	11874	285.1833529642717	2523093	0.38	2547	271	45678	None
694	10.82	0.14	Neural Network (Specific Model)	11	0.926	29525	400.248	485709	0.61	375	18	43181	None
698	8.71	0.0	Neural Network (Specific Model)	11	0.899	12124	313.1969111969112	270520	0.62	259	23	25573	None
7	95.04	90.55	Neural Network (Specific Model)	11	0.892	10834	303.90281113151576	14443652	0.5	14158	1588	39990	None
70	75.94	19.39	Neural Network (Specific Model)	11	0.866	12190	320.21230896323834	2681575	0.55	2421	231	34915	None
709	7.4	0.0	Neural Network (Specific Model)	11	0.833	13113	219.37962962962962	340223	0.37	432	28	21083	None
71	73.47	14.82	Gradient Boost (General Model)	11	0.874	12083	295.814629258517	3032954	0.5	2994	271	39186	None
73	69.16	18.36	Neural Network (Specific Model)	11	0.889	10884	308.9621451104101	2308232	0.44	2219	254	30149	None
74	62.42	13.88	Neural Network (Specific Model)	11	0.878	13023	308.6398254660849	2653769	0.5	2521	230	35326	None
748	6.91	0.04	Neural Network (Specific Model)	11	0.876	12962	312.9423076923077	278227	0.41	260	26	29786	None
75	71.46	4.43	Neural Network (Specific Model)	11	0.869	12025	290.041756349548	2322196	0.59	2323	229	45148	None
76	80.45	26.04	Neural Network (Specific Model)	11	0.891	13790	290.29594594594596	2890520	0.29	2960	265	32025	None
77	82.78	51.46	Neural Network (Specific Model)	11	0.912	12902	305.1787109375	3081107	0.39	3072	265	46831	None
789	11.35	0.21	Neural Network (Specific Model)	11	0.864	22845	298.0654761904762	347165	0.36	336	17	35856	None
79	35.77	4.99	Neural Network (Specific Model)	11	0.848	6383	243.4316720257235	2136027	0.39	2488	360	14675	None
8	82.92	102.8	Neural Network (Specific Model)	11	0.916	11292	343.9444988573294	17228599	0.46	15315	1759	43271	None
81	15.94	2.96	Neural Network (Specific Model)	11	0.882	2500	243.9228028503563	696690	0.46	842	260	5222	None
82	14.92	4.92	Neural Network (Specific Model)	11	0.881	2500	236.37478411053542	930182	0.43	1158	349	7746	None
826	9.02	0.09	Neural Network (Specific Model)	11	0.905	24049	310.3643835616438	374563	0.54	365	15	40192	None
83	31.28	11.67	Neural Network (Specific Model)	11	0.916	8411	397.8550724637681	2604233	0.39	2001	344	28389	None
844	8.79	0.23	Neural Network (Specific Model)	11	0.91	28267	322.3375314861461	420968	0.45	397	16	43679	None
85	72.5	11.56	Gradient Boost (General Model)	11	0.896	12929	343.8370126820103	2449226	0.4	2129	216	32835	None
853	7.76	0.08	Neural Network (Specific Model)	11	0.879	14307	256.4	266009	0.45	305	22	27323	None
86	72.06	9.31	Gradient Boost (General Model)	11	0.871	14376	303.3483896307934	2656027	0.55	2546	213	36507	None
9	98.24	106.38	Neural Network (Specific Model)	11	0.891	10094	284.14283542379326	12564670	0.6	13155	1563	39234	None
